date,state,district,type,beds
2021-01-01,Sarawak,Tanjung Manis,hospital_non_moh,0
2022-01-01,Sarawak,Tanjung Manis,hospital_non_moh,0
2015-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2016-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2017-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2018-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2019-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2020-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2021-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2022-01-01,Sarawak,Tanjung Manis,special_medical_institution,0
2015-01-01,Sarawak,Tatau,all,0
2016-01-01,Sarawak,Tatau,all,0
2017-01-01,Sarawak,Tatau,all,0
2018-01-01,Sarawak,Tatau,all,0
2019-01-01,Sarawak,Tatau,all,0
2020-01-01,Sarawak,Tatau,all,0
2021-01-01,Sarawak,Tatau,all,0
2022-01-01,Sarawak,Tatau,all,0
2015-01-01,Sarawak,Tatau,hospital_moh,0
2016-01-01,Sarawak,Tatau,hospital_moh,0
2017-01-01,Sarawak,Tatau,hospital_moh,0
2018-01-01,Sarawak,Tatau,hospital_moh,0
2019-01-01,Sarawak,Tatau,hospital_moh,0
2020-01-01,Sarawak,Tatau,hospital_moh,0
2021-01-01,Sarawak,Tatau,hospital_moh,0
2022-01-01,Sarawak,Tatau,hospital_moh,0
2015-01-01,Sarawak,Tatau,hospital_non_moh,0
2016-01-01,Sarawak,Tatau,hospital_non_moh,0
2017-01-01,Sarawak,Tatau,hospital_non_moh,0
2018-01-01,Sarawak,Tatau,hospital_non_moh,0
2019-01-01,Sarawak,Tatau,hospital_non_moh,0
2020-01-01,Sarawak,Tatau,hospital_non_moh,0
2021-01-01,Sarawak,Tatau,hospital_non_moh,0
2022-01-01,Sarawak,Tatau,hospital_non_moh,0
2015-01-01,Sarawak,Tatau,special_medical_institution,0
2016-01-01,Sarawak,Tatau,special_medical_institution,0
2017-01-01,Sarawak,Tatau,special_medical_institution,0
2018-01-01,Sarawak,Tatau,special_medical_institution,0
2019-01-01,Sarawak,Tatau,special_medical_institution,0
2020-01-01,Sarawak,Tatau,special_medical_institution,0
2021-01-01,Sarawak,Tatau,special_medical_institution,0
2022-01-01,Sarawak,Tatau,special_medical_institution,0
2015-01-01,Sarawak,Tebedu,all,0
2016-01-01,Sarawak,Tebedu,all,0
2017-01-01,Sarawak,Tebedu,all,0
2018-01-01,Sarawak,Tebedu,all,0
2019-01-01,Sarawak,Tebedu,all,0
2020-01-01,Sarawak,Tebedu,all,0
2021-01-01,Sarawak,Tebedu,all,0
2022-01-01,Sarawak,Tebedu,all,0
2015-01-01,Sarawak,Tebedu,hospital_moh,0
2016-01-01,Sarawak,Tebedu,hospital_moh,0
2017-01-01,Sarawak,Tebedu,hospital_moh,0
2018-01-01,Sarawak,Tebedu,hospital_moh,0
2019-01-01,Sarawak,Tebedu,hospital_moh,0
2020-01-01,Sarawak,Tebedu,hospital_moh,0
2021-01-01,Sarawak,Tebedu,hospital_moh,0
2022-01-01,Sarawak,Tebedu,hospital_moh,0
2015-01-01,Sarawak,Tebedu,hospital_non_moh,0
2016-01-01,Sarawak,Tebedu,hospital_non_moh,0
2017-01-01,Sarawak,Tebedu,hospital_non_moh,0
2018-01-01,Sarawak,Tebedu,hospital_non_moh,0
2019-01-01,Sarawak,Tebedu,hospital_non_moh,0
2020-01-01,Sarawak,Tebedu,hospital_non_moh,0
2021-01-01,Sarawak,Tebedu,hospital_non_moh,0
2022-01-01,Sarawak,Tebedu,hospital_non_moh,0
2015-01-01,Sarawak,Tebedu,special_medical_institution,0
2016-01-01,Sarawak,Tebedu,special_medical_institution,0
2017-01-01,Sarawak,Tebedu,special_medical_institution,0
2018-01-01,Sarawak,Tebedu,special_medical_institution,0
2019-01-01,Sarawak,Tebedu,special_medical_institution,0
2020-01-01,Sarawak,Tebedu,special_medical_institution,0
2021-01-01,Sarawak,Tebedu,special_medical_institution,0
2022-01-01,Sarawak,Tebedu,special_medical_institution,0
2015-01-01,Sarawak,Telang Usan,all,0
2016-01-01,Sarawak,Telang Usan,all,0
2017-01-01,Sarawak,Telang Usan,all,0
2018-01-01,Sarawak,Telang Usan,all,0
2019-01-01,Sarawak,Telang Usan,all,0
2020-01-01,Sarawak,Telang Usan,all,0
2021-01-01,Sarawak,Telang Usan,all,0
2015-01-01,Sarawak,Telang Usan,hospital_moh,0
2016-01-01,Sarawak,Telang Usan,hospital_moh,0
2017-01-01,Sarawak,Telang Usan,hospital_moh,0
2018-01-01,Sarawak,Telang Usan,hospital_moh,0
2019-01-01,Sarawak,Telang Usan,hospital_moh,0
2020-01-01,Sarawak,Telang Usan,hospital_moh,0
2021-01-01,Sarawak,Telang Usan,hospital_moh,0
2015-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2016-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2017-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2018-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2019-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2020-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2021-01-01,Sarawak,Telang Usan,hospital_non_moh,0
2015-01-01,Sarawak,Telang Usan,special_medical_institution,0
2016-01-01,Sarawak,Telang Usan,special_medical_institution,0
2017-01-01,Sarawak,Telang Usan,special_medical_institution,0
2018-01-01,Sarawak,Telang Usan,special_medical_institution,0
2019-01-01,Sarawak,Telang Usan,special_medical_institution,0
2020-01-01,Sarawak,Telang Usan,special_medical_institution,0
2021-01-01,Sarawak,Telang Usan,special_medical_institution,0
2015-01-01,Selangor,All Districts,all,5493
2016-01-01,Selangor,All Districts,all,5531
2017-01-01,Selangor,All Districts,all,5471
2018-01-01,Selangor,All Districts,all,5602
2019-01-01,Selangor,All Districts,all,5907
2020-01-01,Selangor,All Districts,all,6131
2021-01-01,Selangor,All Districts,all,7159
2022-01-01,Selangor,All Districts,all,7640
2015-01-01,Selangor,All Districts,hospital_moh,5275
2016-01-01,Selangor,All Districts,hospital_moh,5353
2017-01-01,Selangor,All Districts,hospital_moh,5273
2018-01-01,Selangor,All Districts,hospital_moh,5424
2019-01-01,Selangor,All Districts,hospital_moh,5739
2020-01-01,Selangor,All Districts,hospital_moh,5963
2021-01-01,Selangor,All Districts,hospital_moh,6179
2022-01-01,Selangor,All Districts,hospital_moh,6651
2015-01-01,Selangor,All Districts,hospital_non_moh,88
2016-01-01,Selangor,All Districts,hospital_non_moh,88
2017-01-01,Selangor,All Districts,hospital_non_moh,88
2018-01-01,Selangor,All Districts,hospital_non_moh,88
2019-01-01,Selangor,All Districts,hospital_non_moh,88
2020-01-01,Selangor,All Districts,hospital_non_moh,88
2021-01-01,Selangor,All Districts,hospital_non_moh,888
2022-01-01,Selangor,All Districts,hospital_non_moh,897
2015-01-01,Selangor,All Districts,special_medical_institution,130
2016-01-01,Selangor,All Districts,special_medical_institution,90
2017-01-01,Selangor,All Districts,special_medical_institution,110
2018-01-01,Selangor,All Districts,special_medical_institution,90
2019-01-01,Selangor,All Districts,special_medical_institution,80
2020-01-01,Selangor,All Districts,special_medical_institution,80
2021-01-01,Selangor,All Districts,special_medical_institution,92
2022-01-01,Selangor,All Districts,special_medical_institution,92
2015-01-01,Selangor,Gombak (Rawang),all,2037
2016-01-01,Selangor,Gombak (Rawang),all,2013
2017-01-01,Selangor,Gombak (Rawang),all,2087
2018-01-01,Selangor,Gombak (Rawang),all,2077
2019-01-01,Selangor,Gombak (Rawang),all,2094
2020-01-01,Selangor,Gombak (Rawang),all,2198
2021-01-01,Selangor,Gombak (Rawang),all,3122
2022-01-01,Selangor,Gombak (Rawang),all,3153
2015-01-01,Selangor,Gombak (Rawang),hospital_moh,1819
2016-01-01,Selangor,Gombak (Rawang),hospital_moh,1835
2017-01-01,Selangor,Gombak (Rawang),hospital_moh,1889
2018-01-01,Selangor,Gombak (Rawang),hospital_moh,1899
2019-01-01,Selangor,Gombak (Rawang),hospital_moh,1926
2020-01-01,Selangor,Gombak (Rawang),hospital_moh,2030
2021-01-01,Selangor,Gombak (Rawang),hospital_moh,2142
2022-01-01,Selangor,Gombak (Rawang),hospital_moh,2164
2015-01-01,Selangor,Gombak (Rawang),hospital_non_moh,88
2016-01-01,Selangor,Gombak (Rawang),hospital_non_moh,88
2017-01-01,Selangor,Gombak (Rawang),hospital_non_moh,88
2018-01-01,Selangor,Gombak (Rawang),hospital_non_moh,88
2019-01-01,Selangor,Gombak (Rawang),hospital_non_moh,88
2020-01-01,Selangor,Gombak (Rawang),hospital_non_moh,88
2021-01-01,Selangor,Gombak (Rawang),hospital_non_moh,888
2022-01-01,Selangor,Gombak (Rawang),hospital_non_moh,897
2015-01-01,Selangor,Gombak (Rawang),special_medical_institution,130
2016-01-01,Selangor,Gombak (Rawang),special_medical_institution,90
2017-01-01,Selangor,Gombak (Rawang),special_medical_institution,110
2018-01-01,Selangor,Gombak (Rawang),special_medical_institution,90
2019-01-01,Selangor,Gombak (Rawang),special_medical_institution,80
2020-01-01,Selangor,Gombak (Rawang),special_medical_institution,80
2021-01-01,Selangor,Gombak (Rawang),special_medical_institution,92
2022-01-01,Selangor,Gombak (Rawang),special_medical_institution,92
2015-01-01,Selangor,Hulu Langat (Bangi),all,888
2016-01-01,Selangor,Hulu Langat (Bangi),all,888
2017-01-01,Selangor,Hulu Langat (Bangi),all,748
2018-01-01,Selangor,Hulu Langat (Bangi),all,888
2019-01-01,Selangor,Hulu Langat (Bangi),all,1027
2020-01-01,Selangor,Hulu Langat (Bangi),all,1027
2021-01-01,Selangor,Hulu Langat (Bangi),all,1047
2022-01-01,Selangor,Hulu Langat (Bangi),all,1087
2015-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,888
2016-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,888
2017-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,748
2018-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,888
2019-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,1027
2020-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,1027
2021-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,1047
2022-01-01,Selangor,Hulu Langat (Bangi),hospital_moh,1087
2015-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2016-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2017-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2018-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2019-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2020-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2021-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2022-01-01,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
2015-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2016-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2017-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2018-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2019-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2020-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2021-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2022-01-01,Selangor,Hulu Langat (Bangi),special_medical_institution,0
2015-01-01,Selangor,Hulu Selangor,all,150
2016-01-01,Selangor,Hulu Selangor,all,120
2017-01-01,Selangor,Hulu Selangor,all,120
2018-01-01,Selangor,Hulu Selangor,all,120
2019-01-01,Selangor,Hulu Selangor,all,120
2020-01-01,Selangor,Hulu Selangor,all,120
2021-01-01,Selangor,Hulu Selangor,all,120
2022-01-01,Selangor,Hulu Selangor,all,120
2015-01-01,Selangor,Hulu Selangor,hospital_moh,150
2016-01-01,Selangor,Hulu Selangor,hospital_moh,120
2017-01-01,Selangor,Hulu Selangor,hospital_moh,120
2018-01-01,Selangor,Hulu Selangor,hospital_moh,120
2019-01-01,Selangor,Hulu Selangor,hospital_moh,120
2020-01-01,Selangor,Hulu Selangor,hospital_moh,120
2021-01-01,Selangor,Hulu Selangor,hospital_moh,120
2022-01-01,Selangor,Hulu Selangor,hospital_moh,120
2015-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2016-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2017-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2018-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2019-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2020-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2021-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2022-01-01,Selangor,Hulu Selangor,hospital_non_moh,0
2015-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2016-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2017-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2018-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2019-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2020-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2021-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2022-01-01,Selangor,Hulu Selangor,special_medical_institution,0
2015-01-01,Selangor,Klang,all,1094
2016-01-01,Selangor,Klang,all,1154
2017-01-01,Selangor,Klang,all,1154
2018-01-01,Selangor,Klang,all,1154
2019-01-01,Selangor,Klang,all,1221
2020-01-01,Selangor,Klang,all,1258
2021-01-01,Selangor,Klang,all,1261
2022-01-01,Selangor,Klang,all,1261
2015-01-01,Selangor,Klang,hospital_moh,1094
2016-01-01,Selangor,Klang,hospital_moh,1154
2017-01-01,Selangor,Klang,hospital_moh,1154
2018-01-01,Selangor,Klang,hospital_moh,1154
2019-01-01,Selangor,Klang,hospital_moh,1221
2020-01-01,Selangor,Klang,hospital_moh,1258
2021-01-01,Selangor,Klang,hospital_moh,1261
2022-01-01,Selangor,Klang,hospital_moh,1261
2015-01-01,Selangor,Klang,hospital_non_moh,0
2016-01-01,Selangor,Klang,hospital_non_moh,0
2017-01-01,Selangor,Klang,hospital_non_moh,0
2018-01-01,Selangor,Klang,hospital_non_moh,0
2019-01-01,Selangor,Klang,hospital_non_moh,0
2020-01-01,Selangor,Klang,hospital_non_moh,0
2021-01-01,Selangor,Klang,hospital_non_moh,0
2022-01-01,Selangor,Klang,hospital_non_moh,0
2015-01-01,Selangor,Klang,special_medical_institution,0
2016-01-01,Selangor,Klang,special_medical_institution,0
2017-01-01,Selangor,Klang,special_medical_institution,0
2018-01-01,Selangor,Klang,special_medical_institution,0
2019-01-01,Selangor,Klang,special_medical_institution,0
2020-01-01,Selangor,Klang,special_medical_institution,0
2021-01-01,Selangor,Klang,special_medical_institution,0
2022-01-01,Selangor,Klang,special_medical_institution,0
2015-01-01,Selangor,Kuala Langat,all,155
2016-01-01,Selangor,Kuala Langat,all,155
2017-01-01,Selangor,Kuala Langat,all,162
2018-01-01,Selangor,Kuala Langat,all,162
2019-01-01,Selangor,Kuala Langat,all,162
2020-01-01,Selangor,Kuala Langat,all,172
2021-01-01,Selangor,Kuala Langat,all,182
2022-01-01,Selangor,Kuala Langat,all,196
2015-01-01,Selangor,Kuala Langat,hospital_moh,155
2016-01-01,Selangor,Kuala Langat,hospital_moh,155
2017-01-01,Selangor,Kuala Langat,hospital_moh,162
2018-01-01,Selangor,Kuala Langat,hospital_moh,162
2019-01-01,Selangor,Kuala Langat,hospital_moh,162
2020-01-01,Selangor,Kuala Langat,hospital_moh,172
2021-01-01,Selangor,Kuala Langat,hospital_moh,182
2022-01-01,Selangor,Kuala Langat,hospital_moh,196
2015-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2016-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2017-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2018-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2019-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2020-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2021-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2022-01-01,Selangor,Kuala Langat,hospital_non_moh,0
2015-01-01,Selangor,Kuala Langat,special_medical_institution,0
2016-01-01,Selangor,Kuala Langat,special_medical_institution,0
2017-01-01,Selangor,Kuala Langat,special_medical_institution,0
2018-01-01,Selangor,Kuala Langat,special_medical_institution,0
2019-01-01,Selangor,Kuala Langat,special_medical_institution,0
2020-01-01,Selangor,Kuala Langat,special_medical_institution,0
2021-01-01,Selangor,Kuala Langat,special_medical_institution,0
2022-01-01,Selangor,Kuala Langat,special_medical_institution,0
2015-01-01,Selangor,Kuala Selangor,all,114
2016-01-01,Selangor,Kuala Selangor,all,114
2017-01-01,Selangor,Kuala Selangor,all,114
2018-01-01,Selangor,Kuala Selangor,all,114
2019-01-01,Selangor,Kuala Selangor,all,114
2020-01-01,Selangor,Kuala Selangor,all,114
2021-01-01,Selangor,Kuala Selangor,all,114
2022-01-01,Selangor,Kuala Selangor,all,114
2015-01-01,Selangor,Kuala Selangor,hospital_moh,114
2016-01-01,Selangor,Kuala Selangor,hospital_moh,114
2017-01-01,Selangor,Kuala Selangor,hospital_moh,114
2018-01-01,Selangor,Kuala Selangor,hospital_moh,114
2019-01-01,Selangor,Kuala Selangor,hospital_moh,114
2020-01-01,Selangor,Kuala Selangor,hospital_moh,114
2021-01-01,Selangor,Kuala Selangor,hospital_moh,114
2022-01-01,Selangor,Kuala Selangor,hospital_moh,114
2015-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2016-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2017-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2018-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2019-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2020-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2021-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2022-01-01,Selangor,Kuala Selangor,hospital_non_moh,0
2015-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2016-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2017-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2018-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2019-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2020-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2021-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2022-01-01,Selangor,Kuala Selangor,special_medical_institution,0
2015-01-01,Selangor,Petaling (Subang Jaya),all,300
2016-01-01,Selangor,Petaling (Subang Jaya),all,300
2017-01-01,Selangor,Petaling (Subang Jaya),all,299
2018-01-01,Selangor,Petaling (Subang Jaya),all,300
2019-01-01,Selangor,Petaling (Subang Jaya),all,382
2020-01-01,Selangor,Petaling (Subang Jaya),all,382
2021-01-01,Selangor,Petaling (Subang Jaya),all,382
2022-01-01,Selangor,Petaling (Subang Jaya),all,490
2015-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,300
2016-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,300
2017-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,299
2018-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,300
2019-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,382
2020-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,382
2021-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,382
2022-01-01,Selangor,Petaling (Subang Jaya),hospital_moh,490
2015-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2016-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2017-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2018-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2019-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2020-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2021-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2022-01-01,Selangor,Petaling (Subang Jaya),hospital_non_moh,0
2015-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2016-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2017-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2018-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2019-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2020-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2021-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2022-01-01,Selangor,Petaling (Subang Jaya),special_medical_institution,0
2015-01-01,Selangor,Sabak Bernam,all,93
2016-01-01,Selangor,Sabak Bernam,all,93
2017-01-01,Selangor,Sabak Bernam,all,93
2018-01-01,Selangor,Sabak Bernam,all,93
2019-01-01,Selangor,Sabak Bernam,all,93
2020-01-01,Selangor,Sabak Bernam,all,93
2021-01-01,Selangor,Sabak Bernam,all,93
2022-01-01,Selangor,Sabak Bernam,all,93
2015-01-01,Selangor,Sabak Bernam,hospital_moh,93
2016-01-01,Selangor,Sabak Bernam,hospital_moh,93
2017-01-01,Selangor,Sabak Bernam,hospital_moh,93
2018-01-01,Selangor,Sabak Bernam,hospital_moh,93
2019-01-01,Selangor,Sabak Bernam,hospital_moh,93
2020-01-01,Selangor,Sabak Bernam,hospital_moh,93
2021-01-01,Selangor,Sabak Bernam,hospital_moh,93
2022-01-01,Selangor,Sabak Bernam,hospital_moh,93
2015-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2016-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2017-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2018-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2019-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2020-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2021-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2022-01-01,Selangor,Sabak Bernam,hospital_non_moh,0
2015-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2016-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2017-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2018-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2019-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2020-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2021-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2022-01-01,Selangor,Sabak Bernam,special_medical_institution,0
2015-01-01,Selangor,Sepang,all,662
2016-01-01,Selangor,Sepang,all,694
2017-01-01,Selangor,Sepang,all,694
2018-01-01,Selangor,Sepang,all,694
2019-01-01,Selangor,Sepang,all,694
2020-01-01,Selangor,Sepang,all,767
2021-01-01,Selangor,Sepang,all,838
2022-01-01,Selangor,Sepang,all,1126
2015-01-01,Selangor,Sepang,hospital_moh,662
2016-01-01,Selangor,Sepang,hospital_moh,694
2017-01-01,Selangor,Sepang,hospital_moh,694
2018-01-01,Selangor,Sepang,hospital_moh,694
2019-01-01,Selangor,Sepang,hospital_moh,694
2020-01-01,Selangor,Sepang,hospital_moh,767
2021-01-01,Selangor,Sepang,hospital_moh,838
2022-01-01,Selangor,Sepang,hospital_moh,1126
2015-01-01,Selangor,Sepang,hospital_non_moh,0
2016-01-01,Selangor,Sepang,hospital_non_moh,0
2017-01-01,Selangor,Sepang,hospital_non_moh,0
2018-01-01,Selangor,Sepang,hospital_non_moh,0
2019-01-01,Selangor,Sepang,hospital_non_moh,0
2020-01-01,Selangor,Sepang,hospital_non_moh,0
2021-01-01,Selangor,Sepang,hospital_non_moh,0
2022-01-01,Selangor,Sepang,hospital_non_moh,0
2015-01-01,Selangor,Sepang,special_medical_institution,0
2016-01-01,Selangor,Sepang,special_medical_institution,0
2017-01-01,Selangor,Sepang,special_medical_institution,0
2018-01-01,Selangor,Sepang,special_medical_institution,0
2019-01-01,Selangor,Sepang,special_medical_institution,0
2020-01-01,Selangor,Sepang,special_medical_institution,0
2021-01-01,Selangor,Sepang,special_medical_institution,0
2022-01-01,Selangor,Sepang,special_medical_institution,0
2015-01-01,Terengganu,All Districts,all,1645
2016-01-01,Terengganu,All Districts,all,1645
2017-01-01,Terengganu,All Districts,all,1696
2018-01-01,Terengganu,All Districts,all,1680
2019-01-01,Terengganu,All Districts,all,1698
2020-01-01,Terengganu,All Districts,all,1700
